ID,NIVEL 1,NIVEL 2,NIVEL 3,NIVEL 4,NIVEL 5,NIVEL 6,TIPO DE EMISSAO,GÁS,TERRITÓRIO,IBGE,MUNICIPIO,ATIVIDADE ECONÔMICA,PRODUTO,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1171,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200179,AC - Capixaba,NA,NA,0,0,0,"6,1","14,1",24,"35,9","49,9","66,3","85,1","106,5","144,1","174,4","193,9","200,8",219,"261,4","308,9","491,5","557,2","633,5","675,9","851,4","1034,3","1091,1","1307,6","1259,1","1107,4","1243,1","1367,4"
1172,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200203,AC - Cruzeiro do Sul,NA,NA,"122,4","186,5","334,9","412,5","517,7","651,3","814,4","1008,4",1235,"1495,7","1792,6",2331,"2778,1","3078,9","3188,4","3528,5",3401,"4320,1","6543,6","7300,6","8178,7","8773,2","11281,1","14104,6","14863,4","17840,9","19319,7","22554,9","25516,2","26727,6"
1173,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200252,AC - Epitaciolândia,NA,NA,0,0,0,"66,3","132,7","200,2","269,7","342,1","418,1","498,5","584,1","735,6","838,4",889,"886,7","927,5","1039,1","1159,5","1575,8","1686,3",2012,2070,"2146,1","2649,9","2806,8","3113,7","3644,5","3827,1","3995,5","4172,1"
1174,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200302,AC - Feijó,NA,NA,"6,8","13,2","22,8","40,2","68,2","107,3","157,8","220,1","294,9","382,7","484,4","664,2","807,2","901,6","936,4","1068,3","1318,3","1590,8","1368,8","1687,4","2016,2","2247,4","2954,6","3191,3","3397,6",3863,"4265,5","4614,3","4932,3",5145
1175,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200328,AC - Jordão,NA,NA,0,0,0,"1,1","2,1","3,1",4,"4,9","5,8","6,6","10,3","19,7","31,3","41,9","49,1","61,6",83,"106,8","206,5","248,8","297,9","334,9","448,3","563,4","542,1","1009,4","1371,7","1631,7","1863,6","2079,3"
1176,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200336,AC - Mâncio Lima,NA,NA,"2,1","2,3","2,8","2,9",3,"3,2","3,4","3,6","3,8",4,"4,3","4,9","27,5","59,1","87,7","133,3","214,5","310,2","603,8","733,2","886,6","1011,8","1009,6","1434,9","1537,4","1650,2","2242,2","2665,5","2426,3","2617,8"
1177,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200344,AC - Manoel Urbano,NA,NA,"4,8",7,"14,4","20,4","28,9","40,1","53,8","70,5",90,"112,7","138,7","185,1","221,3","244,2","251,2",273,"320,8","373,6","532,1","581,4","638,9","682,9","857,6","1035,1","1077,1","1231,4","1339,7","1397,4",1496,"1595,6"
1178,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200351,AC - Marechal Thaumaturgo,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"9,8","23,3","35,2","54,7","86,7","123,4","298,3","379,6","475,7","549,6","760,1","974,6","1046,1","1243,9","1391,6","1230,5","1081,4","966,7"
1179,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200385,AC - Plácido de Castro,NA,NA,"179,5","220,4","304,6","329,3","362,4","403,9","453,9","512,6","580,4","657,5","744,3","911,5","1017,4","1062,2","1046,9","1068,8","1158,8","1256,8","1687,5","1796,7",1923,"1966,1","2324,1","2866,6","3274,6","3065,9","3280,1","3342,3","3400,5","3481,6"
1180,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200393,AC - Porto Walter,NA,NA,0,0,0,0,0,0,0,0,0,0,0,"0,4","4,7","10,4","15,1","22,9","34,8",48,"119,2","152,2","190,7","222,6","343,7","556,7","647,6","834,4","976,4","1073,1","1161,9","1245,6"
1181,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200401,AC - Rio Branco,NA,NA,"10683,3","12204,1","15393,4","16798,2","18391,3","20177,2","22161,3","24350,2","26751,7","29374,2","32227,1","37981,5","41274,3","42208,5","40959,8","40095,3","41463,5","44708,2","56725,9",58250,"58917,7","60530,8","70511,8","84871,5","84573,4","94472,9","99886,3","103872,6","107052,5","112361,1"
1182,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200427,AC - Rodrigues Alves,NA,NA,0,0,0,"4,9","9,4","13,7","17,8","21,7","25,5","29,2","32,9","31,3","41,3","55,7","68,1","93,7","139,2","192,6","396,4","487,5","595,5","510,2","438,3",409,"723,4","626,1","618,4","612,2","606,9","633,3"
1183,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200435,AC - Santa Rosa do Purus,NA,NA,0,0,0,"2,7","6,2","10,5","15,7","21,8","28,9",37,"46,3","62,6","75,3",83,"85,3","92,8","110,5",130,201,"225,3","253,3","274,9","354,6","360,6","359,1","343,7","331,6","350,5","383,7","481,5"
1184,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200450,AC - Senador Guiomard,NA,NA,"299,3","357,5","477,5",524,"581,3","649,5",729,"820,2","923,4","1039,2","1168,2","1417,9","1577,1","1643,6","1619,1","1629,6","1743,5","1872,4",2379,2481,"2605,8","2666,1",3154,"3656,7","3731,6","4163,3","4453,1","4601,8","4735,5",4897
1185,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200500,AC - Sena Madureira,NA,NA,"59,5","90,6","156,8","199,9","254,5","321,1","400,3","492,7","599,3","720,7","857,8","1106,8",1297,"1412,3",1440,"1544,2",1781,2043,"2991,9","3301,1","3658,2","3924,9","4955,4","6004,6","6264,2","7112,9","8140,8",7702,8093,"8498,4"
1186,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200609,AC - Tarauacá,NA,NA,78,"114,8","193,2","225,3","268,6","323,4","390,1","469,3","561,4","667,3","787,5","1008,3",1156,"1229,1","1226,7","1296,6","1456,7",1626,"2306,8","2507,5",2734,"2890,6","3580,7","4286,1",4446,"5065,9",5501,"5750,5","5979,3","6226,8"
1187,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200708,AC - Xapuri,NA,NA,"288,3","336,1","436,8","458,3","488,4","527,2","574,4","630,2","694,7",768,"850,5",1016,1111,"1140,3","1108,7","1125,3","1205,4","1289,4","1699,4","1792,4",1898,1963,"2361,9","2774,6","2655,1","3092,9","3492,3","3035,3",3289,"3154,2"
1188,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200807,AC - Porto Acre,NA,NA,0,0,0,"42,9","87,7",135,"185,6",240,"298,7","362,3","431,4","553,7","634,4","673,3","670,8","687,4","749,6","817,5","1146,6","1240,9","1348,9","1411,6","1728,1","1534,4","1369,9","1931,3","1720,9","1603,7","1506,6","1429,7"
1189,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200013,AC - Acrelândia,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200054,AC - Assis Brasil,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200104,AC - Brasiléia,NA,NA,0,"0,1","0,4","0,4","0,5","0,5","0,6","0,7","0,8","0,9",1,"1,1","1,3","1,4","1,7","1,9","1,9",2,"2,2","2,2","2,5","2,7","2,9",3,"3,2","3,3","3,5","3,7","3,8",4
1192,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200138,AC - Bujari,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200179,AC - Capixaba,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200203,AC - Cruzeiro do Sul,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200252,AC - Epitaciolândia,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200302,AC - Feijó,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200328,AC - Jordão,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200336,AC - Mâncio Lima,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200344,AC - Manoel Urbano,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200351,AC - Marechal Thaumaturgo,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200385,AC - Plácido de Castro,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200393,AC - Porto Walter,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200401,AC - Rio Branco,NA,NA,0,"40,8","89,2","103,2","114,9","125,2","134,6","143,5","152,1","160,7","169,2","199,6","223,6","242,3","266,8","283,5","294,3","304,1","310,3","307,1","327,1","341,5","356,7","363,8","377,1","388,5","398,7","407,9","416,5","428,9"
1204,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200427,AC - Rodrigues Alves,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200435,AC - Santa Rosa do Purus,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200450,AC - Senador Guiomard,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200500,AC - Sena Madureira,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200609,AC - Tarauacá,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200708,AC - Xapuri,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,Resíduos ,Resíduos Sólidos,Disposição final,Lodo de ETE,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200807,AC - Porto Acre,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200013,AC - Acrelândia,NA,NA,0,0,0,"0,2","0,2","0,2","0,2","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3"
1212,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200054,AC - Assis Brasil,NA,NA,0,0,0,0,0,0,0,0,0,0,0,"0,1","0,1","0,1","0,1","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2"
1213,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200104,AC - Brasiléia,NA,NA,0,0,0,0,0,0,0,0,0,0,0,"0,6","0,6","0,6","0,6","0,5","0,5","0,5","0,6","0,6","0,6","0,6","0,6","0,6","0,6","0,6","0,6","0,6","0,6","0,6"
1214,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200138,AC - Bujari,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200179,AC - Capixaba,NA,NA,0,0,0,0,0,0,0,0,0,0,0,"0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,3","0,3","0,2","0,3","0,2"
1216,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200203,AC - Cruzeiro do Sul,NA,NA,0,"1,3","1,6","1,6","1,8","1,9","2,1","2,1","2,2","2,2","2,3","2,3","2,3","2,3","2,3","2,3","2,3","2,3","2,1","2,1",2,"1,9",2,2,2,2,"1,9","1,9","1,9","1,8"
1217,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200252,AC - Epitaciolândia,NA,NA,0,0,0,0,0,0,0,0,0,0,0,"0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4"
1218,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200302,AC - Feijó,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200328,AC - Jordão,NA,NA,0,0,0,0,0,0,0,0,0,0,0,"0,2","0,1","0,1","0,1","0,1","0,1","0,1","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2"
1220,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200336,AC - Mâncio Lima,NA,NA,0,0,0,0,0,0,0,0,0,0,0,"0,4","0,4","0,4","0,4","0,4","0,4","0,3","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4"
1221,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200344,AC - Manoel Urbano,NA,NA,0,0,0,0,0,0,0,0,0,0,0,"0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2","0,2"
1222,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200351,AC - Marechal Thaumaturgo,NA,NA,0,0,0,0,0,0,0,0,0,0,0,"0,3","0,3","0,3","0,3","0,2","0,2","0,2","0,4","0,4","0,4","0,3","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4"
1223,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200385,AC - Plácido de Castro,NA,NA,0,"0,3","0,4","0,4","0,4","0,4","0,5","0,5","0,5","0,5","0,5","0,5","0,5","0,5","0,5","0,5","0,5","0,5","0,5","0,5","0,5","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4"
1224,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200393,AC - Porto Walter,NA,NA,0,0,0,0,0,0,0,0,0,0,0,"0,2","0,2","0,2","0,2","0,2","0,1","0,1","0,2","0,2","0,2","0,2","0,2","0,2","0,3","0,3","0,3","0,3","0,3","0,2"
1225,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200401,AC - Rio Branco,NA,NA,0,"3,8","4,7",6,"6,7","7,3","7,7","8,1","8,3","8,4","8,5","8,6","8,6","8,6","8,6","8,5","8,5","8,4","8,2","8,1",8,8,"8,7","8,6","8,9","9,1","8,9","8,7","8,7","8,1"
1226,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200427,AC - Rodrigues Alves,NA,NA,0,0,0,"0,2","0,2","0,2","0,2","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,3","0,4","0,3","0,4","0,3","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4"
1227,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200435,AC - Santa Rosa do Purus,NA,NA,0,0,0,0,0,0,0,0,0,0,0,"0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1"
1228,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200450,AC - Senador Guiomard,NA,NA,0,"0,3","0,4","0,5","0,5","0,6","0,6","0,6","0,6","0,7","0,7","0,7","0,7","0,7","0,7","0,6","0,6","0,6","0,5","0,5","0,5","0,5","0,5","0,5","0,5","0,5","0,5","0,5","0,5","0,5"
1229,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200500,AC - Sena Madureira,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"0,9","0,9",1,1,1,"0,9",1,1,1,1,1,1,1,"0,9"
1230,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200609,AC - Tarauacá,NA,NA,0,0,0,0,0,0,0,0,0,0,0,"0,9","0,9","0,9","0,8","0,9","0,8","0,8","0,9","0,9","0,9","0,8","0,9","0,9","0,9",1,"0,9","0,9","0,9","0,8"
1231,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200708,AC - Xapuri,NA,NA,0,"0,2","0,3","0,3","0,3","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4"
1232,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200807,AC - Porto Acre,NA,NA,0,0,0,0,0,0,0,0,0,0,0,"0,4","0,4","0,4","0,4","0,3","0,3","0,3","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4","0,4"
1233,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200013,AC - Acrelândia,NA,NA,0,0,0,"3,2","6,8","10,9","15,5","20,7","26,6","33,1","40,4","53,2","62,6",68,69,"76,3","90,9","106,5",156,"171,7","156,4","173,1",227,"281,5","296,7","344,6","378,9","399,5","418,5","438,2"
1234,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200054,AC - Assis Brasil,NA,NA,"14,8","17,3","22,4","24,6","27,1",30,"33,3","37,1","41,3",46,"51,2","61,3",67,"68,6","66,5","69,6","76,8","83,9","113,3","120,3","127,7","132,2","159,3","187,4","199,2","227,1","246,8","215,7","223,7","232,2"
1235,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200104,AC - Brasiléia,NA,NA,"65,2","77,8",104,"107,6","113,5","121,7","132,2",145,160,"177,4","197,1","236,7","261,6","271,6","266,9","269,5","288,8","310,4","418,1",446,"478,6","500,2","616,3",713,"791,1","883,2","947,5","968,2","1060,2","1131,2"
1236,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200138,AC - Bujari,NA,NA,0,0,0,"3,4",7,11,"15,3","19,9",25,"30,6","36,8","47,6","55,3","59,5","59,9","64,5",75,"86,1","111,2","116,7","123,2","131,4","164,8","198,8","246,7","293,6","333,8","304,9","308,1","313,1"
1237,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200179,AC - Capixaba,NA,NA,0,0,0,"1,2","2,7","4,6","6,8","9,5","12,6","16,2","20,3","27,5","33,2","36,9","38,3","41,7","49,8","58,8","93,6","106,1","120,7","128,7","162,2",197,"207,8","249,1","239,8","210,9","236,8","260,5"
1238,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200203,AC - Cruzeiro do Sul,NA,NA,"23,3","35,5","63,8","78,6","98,6","124,1","155,1","192,1","235,2","284,9","341,4",444,"529,2","586,5","607,3","672,1","647,8","822,9","1246,4","1390,6","1557,8","1671,1","2148,8","2686,6","2831,1","3398,3","3679,9","4296,2","4860,2",5091
1239,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200252,AC - Epitaciolândia,NA,NA,0,0,0,"12,6","25,3","38,1","51,4","65,2","79,6",95,"111,3","140,1","159,7","169,3","168,9","176,7","197,9","220,9","300,2","321,2","383,2","394,3","408,8","504,7","534,6","593,1","694,2",729,761,"794,7"
1240,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200302,AC - Feijó,NA,NA,"1,3","2,5","4,3","7,6",13,"20,4",30,"41,9","56,2","72,9","92,3","126,5","153,7","171,7","178,4","203,5","251,1",303,"260,7","321,4",384,"428,1","562,8","607,9","647,2","735,8","812,5","878,9","939,5",980
1241,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200328,AC - Jordão,NA,NA,0,0,0,"0,2","0,4","0,6","0,8","0,9","1,1","1,3",2,"3,8",6,8,"9,4","11,7","15,8","20,3","39,3","47,4","56,7","63,8","85,4","107,3","103,3","192,3","261,3","310,8",355,"396,1"
1242,Resíduos ,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200336,AC - Mâncio Lima,NA,NA,"0,4","0,4","0,5","0,6","0,6","0,6","0,6","0,7","0,7","0,8","0,8","0,9","5,2","11,3","16,7","25,4","40,9","59,1",115,"139,6","168,9","192,7","192,3","273,3","292,8","314,3","427,1","507,7","462,2","498,6"
